task,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
task8_random_1,2080,82793,agent_1,57.33432,20.392857,2.9155192218172306,-0.5684683322906494,3.6040773391723633,0.4778061,0.69383645,0.5372804,697.24164,-8.668023,-0.19298605620861053,0.0,active
task8_random_1,2080,82794,agent_1,57.494766,19.936537,2.452733866761214,0.32262319326400757,3.495443105697632,0.48370647,-0.83846503,0.57831603,698.52295,-9.371047,-0.19298605620861053,0.0,active
task8_random_1,2080,82795,agent_1,57.939034,19.704128,2.007412025812968,-0.5319578647613525,3.7918572425842285,0.5013852,0.75070894,0.6658158,699.7523,-9.934611,-0.19298605620861053,0.0,active
task8_random_1,2080,82796,agent_1,58.132404,19.470062,1.706987195977017,-0.1573103666305542,3.886096954345703,0.30360985,-0.39834425,-0.04933414,699.86163,-10.093289,-0.19298605620861053,0.0,active
task8_random_1,2080,82797,agent_1,58.842506,18.851833,0.866270325251679,-0.6716282367706299,4.157493591308594,0.9415157,0.16397628,4.059727,703.94824,-10.120177,-0.19298605620861053,0.0,active
task8_random_1,2080,82798,agent_1,58.780743,18.263931,0.3431231633390599,0.7978808879852295,4.219257354736328,0.59113765,-0.9591286,400.87808,1105.7462,-11.040105,-0.19298605620861053,0.0,terminated
task8_random_1,2100,83859,agent_1,17.276861,28.767736,16.04016634018058,-1.5097088813781738,2.2322635650634766,4.9933615,0.8549667,0.17986101,1.0451858,-0.73096806,-0.13435675203800201,0.0,active
task8_random_1,2100,83860,agent_1,21.048147,28.036734,12.719993049387035,-0.5986572504043579,2.963266372680664,3.8414798,-1.0464262,1.7575997,3.901951,-1.8259759,-0.1385144591331482,0.0,active
task8_random_1,2100,83861,agent_1,23.526823,24.742968,8.653536665713236,0.19997966289520264,6.25703239440918,4.122224,-0.73421526,26.037657,30.47868,-2.365048,-0.1385144591331482,0.0,active
task8_random_1,2100,83862,agent_1,26.732567,22.0005,4.436115203570117,-0.03516650199890137,8.267433166503906,4.2187595,0.21800454,27.4771,58.003304,-2.4125738,-0.1385144591331482,0.0,active
task8_random_1,2100,83863,agent_1,27.25733,19.832083,2.8661124810204686,1.0387998819351196,7.742670059204102,2.2310112,-0.62568825,9.92055,68.31534,-2.8040595,-0.1385144591331482,0.0,active
task8_random_1,2100,83864,agent_1,28.011711,19.335142,2.0163365093634478,0.41550493240356445,6.988288879394531,0.9033501,0.7508652,3.4917815,72.37092,-3.3678582,-0.1385144591331482,0.0,active
task8_random_1,2100,83865,agent_1,28.884602,19.122257,1.1220786234654312,0.13004225492477417,6.115398406982422,0.8984747,0.3432783,4.150399,76.63916,-3.4856982,-0.1385144591331482,0.0,active
task8_random_1,2100,83866,agent_1,28.956795,19.121824,1.0502944199063047,-0.11025074124336243,6.043205261230469,0.07219362,0.2332135,-1.5510802,75.14247,-3.5400867,-0.1385144591331482,0.0,active
task8_random_1,2100,83867,agent_1,29.248425,18.980679,0.7518237859825484,0.476461261510849,5.75160551071167,0.32399178,-0.44475746,-0.057472453,75.28281,-3.737896,-0.1385144591331482,0.0,active
task8_random_1,2100,83868,agent_1,30.040058,18.931044,9.023864290079525,2.09761381149292,4.960377216339111,0.7931886,0.38814214,402.79608,478.22955,-3.8885503,-0.1385144591331482,0.0,active
task8_random_1,2100,83869,agent_1,30.052904,18.91361,9.045204679719125,2.9711437225341797,4.947780609130859,0.021654844,-0.87312275,-2.8257356,476.16617,-4.6508937,-0.1385144591331482,0.0,active
task8_random_1,2100,83870,agent_1,30.04358,18.892422,9.059986615763183,-2.2643191814422607,4.837929753981961,0.02314949,-1.0496904,-3.1294608,474.13855,-5.7527437,-0.1385144591331482,0.0,active
task8_random_1,2100,83871,agent_1,30.013096,18.889172,9.049335648313749,-1.217525839805603,3.9208591881699935,0.030656338,-1.049968,-2.9878654,472.2531,-6.8551764,-0.1385144591331482,0.0,active
task8_random_1,2100,83872,agent_1,29.62298,19.421661,8.399833404271929,-0.18633776903152466,3.5903871352801824,0.66010284,-1.0447025,1.4763132,474.82083,-7.94658,-0.1385144591331482,0.0,active
task8_random_1,2100,83873,agent_1,25.743998,19.207405,7.796798873151501,-1.6588157415390015,4.463940216151807,3.8848958,0.99368715,7.79755,483.6058,-8.933994,-0.1385144591331482,0.0,active
task8_random_1,2100,83874,agent_1,25.213417,20.002022,7.042045992897446,-0.7006614804267883,6.009018766831897,0.9554739,-1.0372458,2.6088338,487.29053,-10.009873,-0.1385144591331482,0.0,active
task8_random_1,2100,83875,agent_1,25.422205,21.189714,5.838943866800019,0.07489793747663498,5.564179507323274,1.2059046,-0.7627454,5.845539,493.71783,-10.591654,-0.1385144591331482,0.0,active
task8_random_1,2100,83876,agent_1,24.131508,22.29782,5.059818938423939,-1.2396043539047241,6.494192110450892,1.7011158,1.0353853,4.225834,499.0157,-11.663676,-0.1385144591331482,0.0,active
task8_random_1,2100,83877,agent_1,24.127363,22.980158,4.434625064151426,-0.44202882051467896,6.302053415548287,0.68235064,-0.8552958,1.7591398,501.50635,-12.395207,-0.1385144591331482,0.0,active
task8_random_1,2100,83878,agent_1,24.175179,23.491575,3.954619791361227,-0.38639384508132935,6.122687167032231,0.5136485,-0.09929808,1.4174632,502.9337,-12.405067,-0.1385144591331482,0.0,active
task8_random_1,2100,83879,agent_1,24.263504,24.290373,3.218306629230281,-0.4597981870174408,6.375150044314463,0.8036667,-0.01690204,3.2886138,506.2226,-12.405354,-0.1385144591331482,0.0,active
task8_random_1,2100,83880,agent_1,24.255964,25.037432,2.625516113313719,-0.7366011738777161,5.962568283081055,0.74709666,0.1202186,2.4436936,508.68076,-12.4198065,-0.1385144591331482,0.0,active
task8_random_1,2100,83881,agent_1,24.510082,25.77732,1.9273814339647237,-0.5527680516242981,5.222679138183594,0.78231096,-0.34092358,2.9390662,511.73605,-12.536036,-0.1385144591331482,0.0,active
task8_random_1,2100,83882,agent_1,24.55962,25.837353,1.8510654888186833,-0.20178300142288208,5.162647247314453,0.07783222,-0.35907787,-1.5916927,510.2733,-12.664972,-0.1385144591331482,0.0,active
task8_random_1,2100,83883,agent_1,24.57719,25.873726,1.814629584395344,-0.45121416449546814,5.126274108886719,0.040394783,0.2399152,-1.7945902,508.53625,-12.722531,-0.1385144591331482,0.0,active
task8_random_1,2100,83884,agent_1,24.620932,25.941994,1.7381619269920845,-0.3465574383735657,5.058006286621094,0.08107853,-0.119833626,-1.4698647,507.08075,-12.736892,-0.1385144591331482,0.0,active
task8_random_1,2100,83885,agent_1,24.724226,26.023304,1.6067154100599768,-0.013470474630594254,4.976696014404297,0.13145709,-0.33410653,-1.1914805,506.0009,-12.848519,-0.1385144591331482,0.0,active
task8_random_1,2100,83886,agent_1,24.761713,26.140444,1.507379011020556,-0.6542838215827942,4.859556198120117,0.12299299,0.59420973,-1.6104172,504.74356,-13.201605,-0.1385144591331482,0.0,active
task8_random_1,2100,83887,agent_1,24.810373,26.205898,1.4303178682831303,-0.3429268002510071,4.794101715087891,0.08156085,-0.32955137,-1.5601767,503.292,-13.310209,-0.1385144591331482,0.0,active
task8_random_1,2100,83888,agent_1,24.857508,26.263803,1.3591445675845428,-0.31518107652664185,4.736196517944336,0.07466364,-0.043927647,-1.4967359,501.79718,-13.312139,-0.1385144591331482,0.0,active
task8_random_1,2100,83889,agent_1,24.938915,26.388142,1.2248557071659532,-0.4680522084236145,4.611858367919922,0.14861774,0.10352017,-1.0420367,500.76587,-13.322855,-0.1385144591331482,0.0,active
task8_random_1,2100,83890,agent_1,24.979649,26.441784,1.163065865888072,-0.42072850465774536,4.558216094970703,0.06735468,-0.06978532,-1.5612113,499.20953,-13.327725,-0.1385144591331482,0.0,active
task8_random_1,2100,83891,agent_1,25.024454,26.498222,1.097028066709515,-0.42472633719444275,4.501777648925781,0.07206106,-0.021536518,-1.5261527,497.68384,-13.328189,-0.1385144591331482,0.0,active
task8_random_1,2100,83892,agent_1,25.101618,26.561735,0.9995832279819402,-0.23478728532791138,4.438264846801758,0.099941015,-0.21113431,-1.3574715,496.37094,-13.3727665,-0.1385144591331482,0.0,active
task8_random_1,2100,83893,agent_1,25.136505,26.5807,0.9599145546961728,-0.045849621295928955,4.419300079345703,0.03970909,-0.19075911,-1.7586274,494.6487,-13.409156,-0.1385144591331482,0.0,active
task8_random_1,2100,83894,agent_1,25.185352,26.60782,0.9041325043187411,-0.05819064751267433,4.392179489135742,0.05587077,0.008956789,-1.6094284,493.03937,-13.409236,-0.1385144591331482,0.0,active
task8_random_1,2100,83895,agent_1,25.249178,26.652956,0.827147694451592,-0.18254739046096802,4.347043991088867,0.07817173,0.108660296,-1.4705396,491.58063,-13.421043,-0.1385144591331482,0.0,active
task8_random_1,2100,83896,agent_1,25.310686,26.668482,0.7648908001285557,0.2010170817375183,4.331518173217773,0.06343818,-0.36824968,-1.697447,490.0188,-13.556651,-0.1385144591331482,0.0,active
task8_random_1,2100,83897,agent_1,25.400635,26.737398,0.6543687164513861,-0.24083642661571503,4.262601852416992,0.11331439,0.40651244,-1.3860132,488.79803,-13.721904,-0.1385144591331482,0.0,active
task8_random_1,2100,83898,agent_1,25.462616,26.754599,0.5907651290049263,0.1576659083366394,4.245401382446289,0.06432319,-0.38306627,-1.7000754,487.2447,-13.868644,-0.1385144591331482,0.0,active
task8_random_1,2100,83899,agent_1,25.581638,26.843132,0.44680425826350567,-0.28081780672073364,4.156867980957031,0.14833951,0.3688393,398.88043,886.26117,-14.004686,-0.1385144591331482,0.0,terminated
task8_random_1,2120,84766,agent_1,60.14243,18.762835,28.364808580101208,-2.4062607288360596,2.8575706481933594,0.27664733,-1.0299777,-3.1717763,-2.093894,-1.0608541,-0.017028305679559708,0.0,active
task8_random_1,2120,84767,agent_1,59.54857,17.612534,28.159386132584714,-1.4340952634811401,3.4514312744140625,1.2945505,-1.0173944,0.5811219,-0.47768068,-2.0959454,-0.017028305679559708,0.0,active
task8_random_1,2120,84768,agent_1,57.408813,16.789576,26.45832463017757,-0.7633536458015442,4.457943882411511,2.292555,-0.72705686,10.561806,10.612738,-2.624557,-0.017028305679559708,0.0,active
task8_random_1,2120,84769,agent_1,55.90015,15.542413,25.606506773299607,-1.1547006368637085,4.027687365665584,1.9574175,0.32362702,6.06919,16.786663,-2.7292914,-0.017028305679559708,0.0,active
task8_random_1,2120,84770,agent_1,54.529003,13.955829,25.17237339063402,-1.4028457403182983,3.8843002772225104,2.0969732,0.16731693,4.3366184,21.151276,-2.7572863,-0.017028305679559708,0.0,active
task8_random_1,2120,84771,agent_1,53.07399,13.059314,24.43988137606039,-1.159216284751892,3.427956896844643,1.7090344,-0.30589288,4.986959,26.231804,-2.8508568,-0.017028305679559708,0.0,active
task8_random_1,2120,84772,agent_1,51.662205,11.841242,24.04299970690981,-1.3940509557724,3.1664612630962763,1.8646264,0.1596574,3.6881707,29.945465,-2.8763473,-0.017028305679559708,0.0,active
task8_random_1,2120,84773,agent_1,50.10774,10.908592,23.486339021196496,-1.295200228691101,3.2988196458907053,1.8127867,-0.17146653,4.379476,34.354343,-2.9057481,-0.017028305679559708,0.0,active
task8_random_1,2120,84774,agent_1,48.691242,9.787348,23.29142499555799,-1.5011775493621826,3.1062790063111922,1.8065573,0.12916864,2.571,36.942028,-2.9224327,-0.017028305679559708,0.0,active
task8_random_1,2120,84775,agent_1,47.65375,8.8672495,23.31370992378827,-1.6166146993637085,3.826763700401391,1.3867128,0.055926714,0.6588731,37.60403,-2.9255605,-0.017028305679559708,0.0,active
task8_random_1,2120,84776,agent_1,46.149635,8.625731,22.594836865855545,-1.1088535785675049,3.4381644995792433,1.5233815,-0.56628835,4.320446,42.24516,-3.246243,-0.017028305679559708,0.0,active
task8_random_1,2120,84777,agent_1,44.916004,8.377429,22.10862514887525,-1.2002004384994507,2.6966246269780845,1.2583708,0.039411597,-1.0516032,41.23472,-3.2477963,-0.056638382375240326,0.0,active
task8_random_1,2120,84778,agent_1,43.90078,8.26082,21.67911093875508,-1.1582931280136108,3.771952960068907,1.0218987,-0.08426496,2.184268,43.426086,-3.2548969,-0.056638382375240326,0.0,active
task8_random_1,2120,84779,agent_1,42.49991,8.443431,20.846930643339576,-0.9680159687995911,4.980579177666447,1.4127243,-0.24398352,4.926822,48.412437,-3.3144248,-0.056638382375240326,0.0,active
task8_random_1,2120,84780,agent_1,40.28118,10.1703415,18.337202816834278,-0.501082718372345,5.118174733373374,2.8115773,-0.53176534,15.889021,64.58423,-3.5971992,-0.056638382375240326,0.0,active
task8_random_1,2120,84781,agent_1,38.96416,12.052213,16.09371182117855,-0.23097974061965942,3.3575129025966515,2.2969513,-0.29878333,13.722086,78.395584,-3.6864707,-0.056638382375240326,0.0,active
task8_random_1,2120,84782,agent_1,38.35328,14.918619,13.214286222513088,0.20712631940841675,1.4668953854983984,2.9307787,-0.40064737,1.3607891,80.44732,-3.8469892,-0.5870683193206787,0.0,active
task8_random_1,2120,84783,agent_1,41.2133,18.746523,11.64380355906869,1.4246331453323364,-0.8106327821967043,4.778344,-0.85165143,-349.0768,81.92914,-4.5722995,-150.42039489746094,-200.0,truncated
task8_random_1,2140,85417,agent_1,47.01189,9.980466,22.0118990789973,-2.1185028553009033,2.488109588623047,0.022868395,-1.0239773,-3.126914,-2.0027518,-1.0485295,-0.07563269138336182,0.0,active
task8_random_1,2140,85418,agent_1,46.751472,9.507282,21.757052316987988,-1.0903276205062866,2.7485275268554688,0.5401125,-1.0499357,-2.6633663,-3.53186,-2.1508946,-0.10752570629119873,0.0,active
task8_random_1,2140,85419,agent_1,45.10988,9.356747,20.120163760195116,-0.12342101335525513,4.3901214599609375,1.6484821,-0.9762343,8.528374,5.949547,-3.103928,-0.10752570629119873,0.0,active
task8_random_1,2140,85420,agent_1,43.547684,8.856088,18.582925135924054,-0.3717387318611145,5.9523162841796875,1.6404595,0.21869752,8.919283,14.916658,-3.1517568,-0.10752570629119873,0.0,active
task8_random_1,2140,85421,agent_1,41.629196,8.642591,16.684505478441363,-0.19227486848831177,5.625413514363469,1.9303315,-0.19931538,11.313034,26.269419,-3.1914835,-0.10752570629119873,0.0,active
task8_random_1,2140,85422,agent_1,40.29712,8.223727,15.399902563627318,-0.42025595903396606,3.225344247992728,1.3963778,0.19382802,7.178201,33.48519,-3.2290528,-0.10752570629119873,0.0,active
task8_random_1,2140,85423,agent_1,38.62535,6.665449,14.027452298644947,-0.9902909398078918,1.7032966925498298,2.285397,0.44562155,-0.26232666,33.7718,-3.4276314,-0.45788297057151794,0.0,active
task8_random_1,2140,85424,agent_1,38.106327,3.6842973,14.548673796034752,-1.8474714756011963,2.6842973232269287,3.0259957,0.64814585,-1.7724253,32.46098,-3.8477244,-0.49939200282096863,0.0,active
task8_random_1,2140,85425,agent_1,37.960922,3.6270754,14.442980055032628,-0.8319061398506165,2.627075433731079,0.15626001,-1.0235046,-2.9300404,30.629177,-4.895286,-0.5500686168670654,0.0,active
task8_random_1,2140,85426,agent_1,36.70618,3.1626873,13.55667763618425,-0.8831031918525696,2.162687301635742,1.3379202,-0.020444252,-0.7329843,30.050648,-4.8957043,-0.7041054964065552,0.0,active
task8_random_1,2140,85427,agent_1,35.332336,3.4809575,12.217000082953723,-0.3352082371711731,2.480957508087158,1.4102263,-0.58212245,-0.51213,29.954416,-5.234571,-0.7811371684074402,0.0,active
task8_random_1,2140,85428,agent_1,33.931618,3.157722,11.251247205373694,-0.8805029988288879,2.157721996307373,1.437531,0.4544426,-0.82126737,29.495182,-5.441089,-0.9366517663002014,0.0,active
task8_random_1,2140,85429,agent_1,32.668045,3.4784718,10.066242865811752,-0.4561803936958313,2.4784717559814453,1.3036464,-0.47538677,-0.5970505,29.201645,-5.667082,-1.0141725540161133,0.0,active
task8_random_1,2140,85430,agent_1,31.24726,3.8083255,8.795742124238853,-0.5528081059455872,2.8083255290985107,1.4585736,0.020471266,-0.17001586,29.055574,-5.667501,-1.0376996994018555,0.0,active
task8_random_1,2140,85431,agent_1,29.89495,4.25159,7.550149938994695,-0.5486662983894348,3.251589775085449,1.4231017,-0.08862594,7.06631,36.129738,-5.6753554,-1.0376996994018555,0.0,active
task8_random_1,2140,85432,agent_1,28.747484,4.867263,6.355204845929556,-0.4476855397224426,3.867262840270996,1.3022026,-0.17571114,6.548256,42.70887,-5.7062297,-1.0376996994018555,0.0,active
task8_random_1,2140,85433,agent_1,27.890427,4.979643,5.792974354250978,-0.9180253148078918,3.979642868041992,0.8643931,0.3620791,2.4088376,45.24881,-5.837331,-1.0376996994018555,0.0,active
task8_random_1,2140,85434,agent_1,27.26653,5.447935,5.085120342651964,-0.4649403691291809,4.447935104370117,0.7800931,-0.5135001,2.835774,48.348267,-6.101013,-1.0376996994018555,0.0,active
task8_random_1,2140,85435,agent_1,26.57902,5.763864,4.520857285591629,-0.7832520604133606,4.763864040374756,0.75662494,0.21313195,2.28914,50.68283,-6.1464386,-1.0376996994018555,0.0,active
task8_random_1,2140,85436,agent_1,26.238298,5.868362,4.313214108327174,-0.9820159077644348,4.868361949920654,0.35638547,0.13315938,-0.2667446,50.43382,-6.16417,-1.0376996994018555,0.0,active
task8_random_1,2140,85437,agent_1,25.771843,6.251396,3.8272408017901367,-0.6802228689193726,5.251396179199219,0.60356987,-0.38992152,1.4849675,52.070824,-6.3162084,-1.0376996994018555,0.0,active
task8_random_1,2140,85438,agent_1,25.33043,6.4886565,3.5268564478356645,-0.9837725758552551,5.488656520843506,0.5011375,0.19431318,0.46643904,52.57502,-6.3539658,-1.0376996994018555,0.0,active
task8_random_1,2140,85439,agent_1,25.101616,6.8547916,3.146849442275049,-0.5262606739997864,5.854791641235352,0.43175268,-0.51904213,0.49413553,53.338562,-6.6233706,-1.0376996994018555,0.0,active
task8_random_1,2140,85440,agent_1,24.953413,7.3717933,2.6286195926196436,-0.2968972325325012,6.371793270111084,0.5378244,-0.2793842,1.5887426,55.00536,-6.701426,-1.0376996994018555,0.0,active
task8_random_1,2140,85441,agent_1,24.71123,7.8046002,2.2143099635320844,-0.6409400105476379,6.804600238800049,0.4959581,0.23098315,1.0101112,56.068825,-6.7547793,-1.0376996994018555,0.0,active
task8_random_1,2140,85442,agent_1,24.548141,8.516365,1.550918690212343,-0.5208790898323059,7.516365051269531,0.7302096,-0.28491396,2.6961992,58.8462,-6.835955,-1.0376996994018555,0.0,active
task8_random_1,2140,85443,agent_1,24.616856,9.009749,1.061788981329125,-0.23079711198806763,8.009749412536621,0.49814653,-0.3636228,1.3097199,60.28814,-6.968177,-1.0376996994018555,0.0,active
task8_random_1,2140,85444,agent_1,24.592474,9.297541,0.8121124132143993,-0.6102059483528137,8.257950020739955,0.28882194,0.22289596,-0.22365594,60.114166,-7.0178595,-1.0376996994018555,0.0,active
task8_random_1,2140,85445,agent_1,24.749283,9.574632,20.09663178210392,1.5976120233535767,7.5337232043419,0.3183837,-0.5994932,399.86914,460.3427,-7.3772516,-1.0376996994018555,0.0,active
task8_random_1,2140,85446,agent_1,24.750706,9.583734,20.0936215555269,1.2381846904754639,6.2528584215001235,0.009212732,0.35986072,-2.096023,458.3762,-7.5067515,-1.0376996994018555,0.0,active
task8_random_1,2140,85447,agent_1,24.747814,9.595432,20.08558692409434,0.8412706255912781,5.02882823406857,0.012050629,0.39736128,-2.0936215,456.44046,-7.6646476,-1.0376996994018555,0.0,active
