experiment,episode,return_total,mean_v,mean_abs_omega,success_rate,collision_rate,mean_time_travel
task8_random_1,341,-198.96667,1.9957184,0.601312,0.0,1.0,3.0
task8_random_1,342,-544.39185,0.36791027,0.2141625,0.0,1.0,178.0
task8_random_1,343,787.90186,1.3901724,0.88935274,1.0,0.0,51.0
task8_random_1,344,-349.97574,2.7229042,0.46554458,0.0,1.0,6.0
task8_random_1,345,-47.430847,0.71156645,0.3678798,0.0,1.0,58.0
task8_random_1,346,-287.24924,1.0916336,0.7330853,0.0,1.0,7.0
task8_random_1,347,129.99121,1.95164,0.6471582,0.0,1.0,15.0
task8_random_1,348,144.29414,0.56712514,0.4969281,0.0,0.0,200.0
task8_random_1,349,-198.90749,2.157512,0.76715815,0.0,1.0,25.0
task8_random_1,350,872.19794,1.4616997,0.9240802,1.0,0.0,30.0
task8_random_1,351,983.0603,2.0234222,0.7676469,1.0,0.0,34.0
task8_random_1,352,1006.5675,2.4769325,0.6469641,1.0,0.0,33.0
task8_random_1,353,290.18433,2.3130953,0.71342325,0.0,1.0,40.0
task8_random_1,354,295.93784,1.6560227,0.91338074,0.0,1.0,75.0
task8_random_1,355,-169.97388,3.2825894,0.58781695,0.0,1.0,4.0
task8_random_1,356,185.41284,1.57526,1.0117731,0.0,0.0,200.0
task8_random_1,357,-292.36276,2.1624544,0.27294248,0.0,1.0,7.0
task8_random_1,358,77.66467,0.8025409,0.47863954,0.0,1.0,79.0
task8_random_1,359,113.091156,1.5277197,0.5377722,0.0,1.0,36.0
task8_random_1,361,871.2708,1.4493579,0.6492235,1.0,0.0,47.0
task8_random_1,362,-246.3563,1.3540145,0.5033948,0.0,1.0,7.0
task8_random_1,363,923.0448,2.5070221,0.6631523,1.0,0.0,12.0
task8_random_1,364,149.13876,1.6003529,0.47061497,0.0,1.0,40.0
task8_random_1,365,924.41113,2.4481087,0.3547519,1.0,0.0,17.0
task8_random_1,366,50.455704,0.3700447,0.2801359,0.0,1.0,88.0
task8_random_1,367,1058.5138,2.9961083,0.493674,1.0,0.0,30.0
task8_random_1,368,947.5016,1.8562953,0.75667334,1.0,0.0,33.0
task8_random_1,369,255.42416,2.4002776,0.5322472,0.0,1.0,31.0
task8_random_1,370,330.53473,2.5710268,0.5441723,0.0,1.0,17.0
task8_random_1,371,629.595,1.5236447,0.9867946,0.0,0.0,200.0
task8_random_1,372,-321.91074,2.488892,0.4142542,0.0,1.0,4.0
task8_random_1,373,-295.93204,3.9294572,0.6739276,0.0,1.0,1.0
task8_random_1,374,-380.33725,0.4540878,0.32569245,0.0,1.0,18.0
